text,label
"I see you've just placed a deletion request on your user page, but this page has no history and hasn't been edited previously.  Did you mean to place it on the article you created, <url>?",1
"The effect of these edits has been to circumvent policy and process to move the above article to non-verified, non-English article names without a discussion or consensus. Who will put this right?",0
Did you see the final messages on that now banned user 100% Christians page? They really show he is 100 percent Christian dont they?,0
I say - are you a sort of picture finder? You couldn't find one of John Bowlby could you?,1
"Thank you for caring re: my loss. We go on, because it's all we can ever do, y'know?",1
"While I looked there, it had a nice little message at the top saying ""To report persistent vandalism or spamming, see WP:AIV"" And this definitely looked like persistent vandalism. Should that comment on <url> be updated then?",0
"Hi Dirk. Does the two books you cited for the heavy Belgian <url> losses have any info of how many Gladiators the Belgians lost, and perhaps what losses they incurred on the Germans?",1
"One more thing if you want, let's talk on the Seinfeld talk page. I think I am taking up your talk page so let's talk there instead, ok?",1
"""a low straggling house"" whose rooms were ""pretty and decorated xe0 la franxe7aise"" ...two of the 19th-century NYTimes citations you removed are the sources for the quotations cited here ... now the quotations don't have references. Would you please put them back?",0
"I've heard Greeks pronounce the name of the letter ''I'' as ''yota''.  What do you intend ""giota"" to sound like?",0
The block has indeed expired.  What message are you getting when you try to edit?,0
"I don't think it is too unreasonable to archive messages you have read by deleting them - they are still available in the page history. Is there a policy guideline that they should be archived, and not deleted?",0
"Thanks for pointing out that ""undiscussed moves"" discussion, I hope something comes out of that - but it doesn't really look like it will.  I'm not sure what I'm looking for on the discussion page for <url> about this, what am I missing?",1
"I noticed here <url> you mentioned ""horing"".  Is that just a spelling typo for ""honoring""?",0
I will readily grant that. But where was the urgent reason not to follow it in any of the above cases?,1
"Your new map is a great, less distorting, format, but it leaves out a whole lot of countries that have recently joined the alliance - Estonia, Latvia, Lithuania, Slovenia etc among them. Can you fix this please?",1
"I'm getting a little nervous that the FAC's not attracting much attention. You know FAC much better than I do, should I be worried yet?",0
"Hey, I am curious as to why you made <url> on the Blink-182 page.  Any specific reason?",0
"Ok, but the army corps should be typed bigger than the brigades. How can I do that if the army corps aren't sections?",0
"A quick question: I've noticed that people (including yourself) have been moving links to other wikis from the top of the article to the bottom. If this a good thing to do, then I can do likewise, but I wondered if there was a rationale / convention here?",0
"The ""standard work"" on Introduction to... articles is presently <url>, maybe you could add your thoughts as some kind of appendix/discussion? I don't know what the procedure is for essays, single author of Wiki-style?",0
"Yes, I appreciate that my edits were not the best, but they are currently the best available in Wikipedia for guiding readers in understanding there the emergence of the legal systems of the United Kingdom. Do You have a better suggestion?",0
"You left some comments at <url>, specifically about referencing. I've added some references to the sections you outlined and was wondering if it addressed your concerns enough for you to give the article your support?",0
Good stuff. Do you have diffs for your direct questions to Betacommand?,0
